"Data Source","World Development Indicators",

"Last Updated Date","2018-11-14",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Uruguay","URY","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6360.38252775486","6756.73280481932","7404.97177907951","7725.5713582823","8402.47548167897","8392.74391962953","8958.11496378763","9820.7825163067","10309.3797897953","10210.8808968774","10204.9052386988","10018.5644900854","9383.94447389815","9654.33669435661","10421.0357289483","11553.5155128923","12376.3365991816","13501.602807691","14705.5517454897","15391.1969913054","16736.851035164","17904.7458255325","18817.7419612213","19942.5040528324","20887.1617724618","21117.8016023193","21669.97739916","22562.4618321393",
"United States","USA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23954.4793548671","24405.1648147489","25492.9516517617","26464.852511744","27776.635528226","28782.1750200918","30068.2309182833","31572.6902298492","32949.1977640346","34620.9288990826","36449.8551155349","37273.6181034176","38166.0378407812","39677.1983481058","41921.8097617892","44307.9205848603","46437.0671173065","48061.5376613353","48401.4273403899","47001.5553496818","48375.4069462972","49793.7135249201","51450.9591148182","52782.086508871","54696.7261652327","56443.8172422582","57588.538070583","59531.661964344",
"Uzbekistan","UZB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1984.90340654174","1997.82631529959","1772.46611928389","1733.06693707978","1645.29362651141","1634.68738247338","1660.75570450959","1743.82973700773","1809.19873876732","1895.33093583454","1984.4701197699","2088.33565761099","2178.38639798776","2288.35670262007","2503.27937546086","2732.71695110167","2985.63605679664","3321.5667619168","3632.74012083063","3890.61017413034","4153.93884603207","4469.99748445762","4853.64970600306","5244.04937972153","5657.88804277716","6069.97866590926","6512.68213066737","6864.99958702884",
"St. Vincent and the Grenadines","VCT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3604.04947447735","3755.51130899186","4078.92184001989","4349.90696500915","4385.54713337255","4825.07614590586","4978.56316704402","5244.74388323486","5522.66638301718","5761.42920494983","5988.01912997914","6223.98135536786","6709.31397876532","7355.4468268346","7856.66565865026","8297.08919255063","9195.72258830138","9279.21545539816","10081.1107964033","9936.44457673654","9714.99907953801","9871.64857733634","10193.5041719785","10548.6924504357","10840.0205665789","11147.2807761966","11413.2943920545","11776.8479471653",
"Venezuela, RB","VEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9339.95443021821","10344.9905900394","10970.0912285934","11016.0783743989","10752.1080764811","11172.3741729769","11122.5215129607","11794.0553806184","11724.1114664624","10978.9161305288","11424.2044872596","11858.3338883985","10775.3483988763","9957.68583743424","11891.6246677556","13309.6976356116","14821.1480014121","16276.9256267862","17192.9154506647","16507.3413516962","16210.2899564076","16981.3354907118","18004.4653243772","18281.1929699666","17639.8858445013","","","",
"British Virgin Islands","VGB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939.042719207616","1006.5724500563","1095.578929348","1188.30384574168","1296.47867133606","1425.22919798764","1562.40747912151","1694.71786231513","1788.77657125006","1880.35279577605","2030.79728784817","2182.48346818691","2332.58123732693","2518.91314406812","2757.24085021233","3032.39101911796","3312.77820777284","3609.69018391827","3852.18261534963","4050.88709522515","4318.99740521312","4632.76596523658","4909.94506068636","5199.63143103574","5546.18362295482","5915.1708326498","6295.59058534397","6775.83219115817",
"Vanuatu","VUT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1647.68903580596","1707.7189805369","1740.38260690823","1743.82209863107","1890.24973411154","1902.54043566872","1941.23341280968","2033.61272937176","2107.03513768775","2107.77264124942","2237.52451000507","2159.35880143017","2030.39454959543","2105.43081010807","2192.45813315991","2323.51457536245","2533.92305000768","2669.77920819878","2828.41592722899","2874.84150941218","2888.39827319918","2915.29988538","2952.56851629386","2990.96474026708","3046.91004800777","2988.85053762441","3080.56575433637","3207.83123051269",
"World","WLD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5446.17534473432","5628.4120914182","5795.02413659821","5992.62857179432","6228.1173241966","6478.95564862192","6760.3644386037","7049.8396830858","7216.22534118057","7478.42325107288","7927.72007199036","8203.82115828821","8483.06825757091","8847.70165694081","9460.35727759669","10079.3571959316","10906.4500777999","11674.6385935573","12211.953407569","12178.9048043428","12836.8416512041","13555.6762172915","14103.4458931153","14692.4843959058","15257.4383039826","15710.1676124909","16233.9597454882","16940.7920236875",
"Samoa","WSM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2358.56247871515","2363.45570842955","2390.72858001926","2523.01677363683","2487.68554512318","2687.25675901858","2913.47344894611","2966.55704667542","3050.69917671713","3150.97715867296","3428.77656408677","3729.86543910608","3928.89946832979","4162.73036214971","4447.00478128625","4750.37675072517","4960.60136277176","5379.20068313487","5502.63367503458","5240.70927736835","5290.66066310442","5667.49053435576","5748.26364086339","5681.20542032491","5805.6829237069","5919.35982118632","6378.2565669184","6610.79523861914",
"Kosovo","XKX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3664.14159379505","4755.30208379312","4791.20218863612","5175.46117194122","5452.9783855118","5963.96045474574","6372.60818714917","6962.72108232358","7228.7700988211","7466.85058613755","7745.71818840665","8215.22393963883","8541.07527019267","8883.79998154946","9163.13339732808","9748.77384525459","10193.4110500557","10754.4021665384",
"Yemen, Rep.","YEM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2150.41636002381","2249.05985633483","2365.10503691004","2394.01968134657","2489.36247114146","2575.28912755878","2645.6235963417","2742.01754833383","2853.5332528065","2923.21473857777","3086.3547583434","3184.92313525369","3267.0868567446","3360.66836141909","3490.71618097369","3699.91517313376","3827.0951343638","3949.78391775155","4061.24103478688","4135.86517959412","4388.14475721224","3805.23791665455","3863.28872232734","4007.8219400784","3968.10555258318","2458.38501190642","1595.18606506288","",
"South Africa","ZAF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6267.09341197065","6263.4572516065","6122.41512233853","6197.40522983182","6388.35462016132","6585.89434578928","6862.80315474763","7040.52972900546","7038.46985886266","7203.22510437463","7560.85811673492","7832.22655547699","8131.73835619156","8426.92361411243","8940.67198674618","9601.27530572265","10335.6373647153","11062.3744840113","11518.1044905899","11301.8198486769","11647.3310386455","12118.7378564659","12440.2630952672","12769.9951543283","13051.8283375861","13180.5292406735","13250.5883248063","13497.987800995",
"Zambia","ZMB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1513.66871846388","1523.16841988104","1492.4269613894","1590.96800418708","1446.80316773729","1479.69637362771","1556.58348288084","1597.31400321953","1562.57007697022","1613.31925623518","1666.884355547","1746.9295329594","1804.28449080964","1916.10574114258","2051.60743309287","2210.47226823364","2392.69003888058","2589.89715558597","2768.42344927823","2961.9905599486","3212.94188088675","3361.11206867093","3574.05851956206","3701.39267367524","3826.62689937761","3862.4784831131","3938.66318847391","4050.26143237201",
"Zimbabwe","ZWE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1684.21136354896","1790.82662200263","1629.10334914011","1650.95524587556","1806.81421374998","1814.21995173407","2003.70554318002","2058.36560680774","2107.74817386838","2092.37162681728","2047.74853985648","2099.84109668113","1921.57079272583","1609.62992627355","1540.33046636136","1480.26469084923","1452.25228514703","1414.27406253876","1167.21396625993","1293.38613040497","1445.04238595122","1667.13794278369","1905.83787169714","1997.05219854097","2028.01924751714","2036.31925562891","2027.08491546614","2085.67692540711",
